"(No Title)"
	"2015-01-"	"8 00:24:02"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"        f0"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".MODEL_1.Last_Run.f0.TIME"	".MODEL_1.Last_Run.f0.Q"
2.540000e-001	1.519871e+000
2.560000e-001	1.519546e+000
2.580000e-001	1.519221e+000
2.600000e-001	1.518895e+000
2.620000e-001	1.518568e+000
2.640000e-001	1.518239e+000
2.660000e-001	1.517907e+000
2.680000e-001	1.517574e+000
2.700000e-001	1.517239e+000
2.720000e-001	1.516900e+000
2.740000e-001	1.516559e+000
2.760000e-001	1.516214e+000
2.780000e-001	1.515866e+000
2.800000e-001	1.515513e+000
2.820000e-001	1.515157e+000
2.840000e-001	1.514797e+000
2.860000e-001	1.514432e+000
2.880000e-001	1.514063e+000
2.900000e-001	1.513689e+000
2.920000e-001	1.513310e+000
2.940000e-001	1.512925e+000
2.960000e-001	1.512536e+000
2.980000e-001	1.512141e+000
3.000000e-001	1.511741e+000
3.020000e-001	1.511336e+000
3.040000e-001	1.510925e+000
3.060000e-001	1.510509e+000
3.080000e-001	1.510087e+000
3.100000e-001	1.509660e+000
3.120000e-001	1.509228e+000
3.140000e-001	1.508791e+000
3.160000e-001	1.508349e+000
3.180000e-001	1.507902e+000
3.200000e-001	1.507451e+000
3.220000e-001	1.506995e+000
3.240000e-001	1.506536e+000
3.260000e-001	1.506072e+000
3.280000e-001	1.505606e+000
3.300000e-001	1.505136e+000
3.320000e-001	1.504663e+000
3.340000e-001	1.504188e+000
3.360000e-001	1.503711e+000
3.380000e-001	1.503233e+000
3.400000e-001	1.502753e+000
3.420000e-001	1.502273e+000
3.440000e-001	1.501793e+000
3.460000e-001	1.501313e+000
3.480000e-001	1.500833e+000
3.500000e-001	1.500355e+000
3.520000e-001	1.499879e+000
3.540000e-001	1.499405e+000
3.560000e-001	1.498933e+000
3.580000e-001	1.498465e+000
3.600000e-001	1.498001e+000
3.620000e-001	1.497541e+000
3.640000e-001	1.497085e+000
3.660000e-001	1.496635e+000
3.680000e-001	1.496190e+000
3.700000e-001	1.495751e+000
3.720000e-001	1.495319e+000
3.740000e-001	1.494894e+000
3.760000e-001	1.494475e+000
3.780000e-001	1.494064e+000
3.800000e-001	1.493661e+000
3.820000e-001	1.493266e+000
3.840000e-001	1.492879e+000
3.860000e-001	1.492500e+000
3.880000e-001	1.492131e+000
3.900000e-001	1.491770e+000
3.920000e-001	1.491418e+000
3.940000e-001	1.491075e+000
3.960000e-001	1.490740e+000
3.980000e-001	1.490415e+000
4.000000e-001	1.490099e+000
4.020000e-001	1.489791e+000
4.040000e-001	1.489492e+000
4.060000e-001	1.489202e+000
4.080000e-001	1.488920e+000
4.100000e-001	1.488646e+000
4.120000e-001	1.488380e+000
4.140000e-001	1.488122e+000
4.160000e-001	1.487871e+000
4.180000e-001	1.487626e+000
4.200000e-001	1.487388e+000
4.220000e-001	1.487156e+000
4.240000e-001	1.486930e+000
4.260000e-001	1.486709e+000
4.280000e-001	1.486493e+000
4.300000e-001	1.486281e+000
4.320000e-001	1.486073e+000
4.340000e-001	1.485868e+000
4.360000e-001	1.485666e+000
4.380000e-001	1.485466e+000
4.400000e-001	1.485268e+000
4.420000e-001	1.485071e+000
4.440000e-001	1.484875e+000
4.460000e-001	1.484679e+000
4.480000e-001	1.484482e+000
4.500000e-001	1.484285e+000
4.520000e-001	1.484086e+000
4.540000e-001	1.483885e+000
4.560000e-001	1.483682e+000
4.580000e-001	1.483476e+000
4.600000e-001	1.483266e+000
4.620000e-001	1.483053e+000
4.640000e-001	1.482835e+000
4.660000e-001	1.482613e+000
4.680000e-001	1.482385e+000
4.700000e-001	1.482152e+000
4.720000e-001	1.481913e+000
4.740000e-001	1.481668e+000
4.760000e-001	1.481417e+000
4.780000e-001	1.481158e+000
4.800000e-001	1.480892e+000
4.820000e-001	1.480619e+000
4.840000e-001	1.480339e+000
4.860000e-001	1.480050e+000
4.880000e-001	1.479753e+000
4.900000e-001	1.479448e+000
4.920000e-001	1.479135e+000
4.940000e-001	1.478813e+000
4.960000e-001	1.478482e+000
4.980000e-001	1.478142e+000
5.000000e-001	1.477794e+000
5.020000e-001	1.477437e+000
5.040000e-001	1.477070e+000
5.060000e-001	1.476695e+000
5.080000e-001	1.476311e+000
5.100000e-001	1.475918e+000
5.120000e-001	1.475516e+000
5.140000e-001	1.475106e+000
5.160000e-001	1.474686e+000
5.180000e-001	1.474258e+000
5.200000e-001	1.473821e+000
5.220000e-001	1.473376e+000
5.240000e-001	1.472923e+000
5.260000e-001	1.472462e+000
5.280000e-001	1.471992e+000
5.300000e-001	1.471515e+000
5.320000e-001	1.471030e+000
5.340000e-001	1.470538e+000
5.360000e-001	1.470039e+000
5.380000e-001	1.469532e+000
5.400000e-001	1.469019e+000
5.420000e-001	1.468500e+000
5.440000e-001	1.467974e+000
5.460000e-001	1.467442e+000
5.480000e-001	1.466904e+000
5.500000e-001	1.466360e+000
5.520000e-001	1.465811e+000
5.540000e-001	1.465257e+000
5.560000e-001	1.464699e+000
5.580000e-001	1.464135e+000
5.600000e-001	1.463567e+000
5.620000e-001	1.462995e+000
5.640000e-001	1.462419e+000
5.660000e-001	1.461839e+000
5.680000e-001	1.461255e+000
5.700000e-001	1.460668e+000
5.720000e-001	1.460078e+000
5.740000e-001	1.459486e+000
5.760000e-001	1.458890e+000
5.780000e-001	1.458292e+000
5.800000e-001	1.457692e+000
5.820000e-001	1.457089e+000
5.840000e-001	1.456485e+000
5.860000e-001	1.455879e+000
5.880000e-001	1.455271e+000
5.900000e-001	1.454661e+000
5.920000e-001	1.454050e+000
5.940000e-001	1.453438e+000
5.960000e-001	1.452825e+000
5.980000e-001	1.452210e+000
6.000000e-001	1.451595e+000
6.020000e-001	1.450979e+000
6.040000e-001	1.450363e+000
6.060000e-001	1.449746e+000
6.080000e-001	1.449129e+000
6.100000e-001	1.448511e+000
6.120000e-001	1.447893e+000
6.140000e-001	1.447275e+000
6.160000e-001	1.446657e+000
6.180000e-001	1.446039e+000
6.200000e-001	1.445422e+000
6.220000e-001	1.444805e+000
6.240000e-001	1.444188e+000
6.260000e-001	1.443572e+000
6.280000e-001	1.442956e+000
6.300000e-001	1.442341e+000
6.320000e-001	1.441727e+000
6.340000e-001	1.441115e+000
6.360000e-001	1.440503e+000
6.380000e-001	1.439893e+000
6.400000e-001	1.439284e+000
6.420000e-001	1.438677e+000
6.440000e-001	1.438071e+000
6.460000e-001	1.437467e+000
6.480000e-001	1.436866e+000
6.500000e-001	1.436266e+000
6.520000e-001	1.435669e+000
6.540000e-001	1.435075e+000
6.560000e-001	1.434483e+000
6.580000e-001	1.433893e+000
6.600000e-001	1.433307e+000
6.620000e-001	1.432724e+000
6.640000e-001	1.432144e+000
6.660000e-001	1.431568e+000
6.680000e-001	1.430995e+000
6.700000e-001	1.430425e+000
6.720000e-001	1.429860e+000
6.740000e-001	1.429298e+000
6.760000e-001	1.428741e+000
6.780000e-001	1.428187e+000
6.800000e-001	1.427638e+000
6.820000e-001	1.427093e+000
6.840000e-001	1.426553e+000
6.860000e-001	1.426017e+000
6.880000e-001	1.425485e+000
6.900000e-001	1.424958e+000
6.920000e-001	1.424435e+000
6.940000e-001	1.423917e+000
6.960000e-001	1.423403e+000
6.980000e-001	1.422894e+000
7.000000e-001	1.422389e+000
7.020000e-001	1.421889e+000
7.040000e-001	1.421392e+000
7.060000e-001	1.420900e+000
7.080000e-001	1.420411e+000
7.100000e-001	1.419926e+000
7.120000e-001	1.419445e+000
7.140000e-001	1.418968e+000
7.160000e-001	1.418493e+000
7.180000e-001	1.418022e+000
7.200000e-001	1.417554e+000
7.220000e-001	1.417088e+000
7.240000e-001	1.416624e+000
7.260000e-001	1.416163e+000
7.280000e-001	1.415704e+000
7.300000e-001	1.415246e+000
7.320000e-001	1.414789e+000
7.340000e-001	1.414334e+000
7.360000e-001	1.413880e+000
7.380000e-001	1.413426e+000
7.400000e-001	1.412972e+000
7.420000e-001	1.412519e+000
7.440000e-001	1.412065e+000
7.460000e-001	1.411611e+000
7.480000e-001	1.411157e+000
7.500000e-001	1.410701e+000
7.520000e-001	1.410245e+000
7.540000e-001	1.409787e+000
7.560000e-001	1.409328e+000
7.580000e-001	1.408867e+000
7.600000e-001	1.408405e+000
7.620000e-001	1.407941e+000
7.640000e-001	1.407475e+000
7.660000e-001	1.407007e+000
7.680000e-001	1.406537e+000
7.700000e-001	1.406064e+000
7.720000e-001	1.405590e+000
7.740000e-001	1.405113e+000
7.760000e-001	1.404635e+000
7.780000e-001	1.404154e+000
7.800000e-001	1.403672e+000
7.820000e-001	1.403187e+000
7.840000e-001	1.402701e+000
7.860000e-001	1.402213e+000
7.880000e-001	1.401724e+000
7.900000e-001	1.401233e+000
7.920000e-001	1.400742e+000
7.940000e-001	1.400249e+000
7.960000e-001	1.399756e+000
7.980000e-001	1.399263e+000
8.000000e-001	1.398769e+000
8.020000e-001	1.398276e+000
8.040000e-001	1.397783e+000
8.060000e-001	1.397291e+000
8.080000e-001	1.396799e+000
8.100000e-001	1.396310e+000
8.120000e-001	1.395821e+000
8.140000e-001	1.395335e+000
8.160000e-001	1.394851e+000
8.180000e-001	1.394370e+000
8.200000e-001	1.393892e+000
8.220000e-001	1.393417e+000
8.240000e-001	1.392945e+000
8.260000e-001	1.392478e+000
8.280000e-001	1.392015e+000
8.300000e-001	1.391556e+000
8.320000e-001	1.391102e+000
8.340000e-001	1.390652e+000
8.360000e-001	1.390209e+000
8.380000e-001	1.389770e+000
8.400000e-001	1.389337e+000
8.420000e-001	1.388911e+000
8.440000e-001	1.388490e+000
8.460000e-001	1.388076e+000
8.480000e-001	1.387667e+000
8.500000e-001	1.387266e+000
8.520000e-001	1.386871e+000
8.540000e-001	1.386482e+000
8.560000e-001	1.386101e+000
8.580000e-001	1.385726e+000
8.600000e-001	1.385358e+000
8.620000e-001	1.384996e+000
8.640000e-001	1.384641e+000
8.660000e-001	1.384293e+000
8.680000e-001	1.383951e+000
8.700000e-001	1.383615e+000
8.720000e-001	1.383286e+000
8.740000e-001	1.382962e+000
8.760000e-001	1.382645e+000
8.780000e-001	1.382333e+000
8.800000e-001	1.382027e+000
8.820000e-001	1.381726e+000
8.840000e-001	1.381429e+000
8.860000e-001	1.381138e+000
8.880000e-001	1.380851e+000
8.900000e-001	1.380568e+000
8.920000e-001	1.380288e+000
8.940000e-001	1.380012e+000
8.960000e-001	1.379740e+000
8.980000e-001	1.379470e+000
9.000000e-001	1.379203e+000
9.020000e-001	1.378937e+000
9.040000e-001	1.378674e+000
9.060000e-001	1.378412e+000
9.080000e-001	1.378151e+000
9.100000e-001	1.377891e+000
9.120000e-001	1.377632e+000
9.140000e-001	1.377373e+000
9.160000e-001	1.377113e+000
9.180000e-001	1.376854e+000
9.200000e-001	1.376593e+000
9.220000e-001	1.376332e+000
9.240000e-001	1.376070e+000
9.260000e-001	1.375806e+000
9.280000e-001	1.375540e+000
9.300000e-001	1.375273e+000
9.320000e-001	1.375004e+000
9.340000e-001	1.374733e+000
9.360000e-001	1.374459e+000
9.380000e-001	1.374183e+000
9.400000e-001	1.373905e+000
9.420000e-001	1.373624e+000
9.440000e-001	1.373341e+000
9.460000e-001	1.373055e+000
9.480000e-001	1.372766e+000
9.500000e-001	1.372475e+000
9.520000e-001	1.372182e+000
9.540000e-001	1.371886e+000
9.560000e-001	1.371588e+000
9.580000e-001	1.371288e+000
9.600000e-001	1.370986e+000
9.620000e-001	1.370682e+000
9.640000e-001	1.370376e+000
9.660000e-001	1.370069e+000
9.680000e-001	1.369761e+000
9.700000e-001	1.369452e+000
9.720000e-001	1.369142e+000
9.740000e-001	1.368832e+000
9.760000e-001	1.368521e+000
9.780000e-001	1.368211e+000
9.800000e-001	1.367901e+000
9.820000e-001	1.367592e+000
9.840000e-001	1.367284e+000
9.860000e-001	1.366977e+000
9.880000e-001	1.366671e+000
9.900000e-001	1.366368e+000
9.920000e-001	1.366067e+000
9.940000e-001	1.365768e+000
9.960000e-001	1.365472e+000
9.980000e-001	1.365180e+000
1.000000e+000	1.364890e+000
1.002000e+000	1.364605e+000
1.004000e+000	1.364323e+000
1.006000e+000	1.364045e+000
1.008000e+000	1.363772e+000
1.010000e+000	1.363503e+000
1.012000e+000	1.363239e+000
1.014000e+000	1.362980e+000
1.016000e+000	1.362726e+000
1.018000e+000	1.362477e+000
1.020000e+000	1.362233e+000
1.022000e+000	1.361994e+000
1.024000e+000	1.361761e+000
1.026000e+000	1.361533e+000
1.028000e+000	1.361311e+000
1.030000e+000	1.361094e+000
1.032000e+000	1.360882e+000
1.034000e+000	1.360676e+000
1.036000e+000	1.360475e+000
1.038000e+000	1.360279e+000
1.040000e+000	1.360088e+000
1.042000e+000	1.359902e+000
1.044000e+000	1.359720e+000
1.046000e+000	1.359544e+000
1.048000e+000	1.359371e+000
1.050000e+000	1.359203e+000
1.052000e+000	1.359038e+000
1.054000e+000	1.358877e+000
1.056000e+000	1.358720e+000
1.058000e+000	1.358566e+000
1.060000e+000	1.358414e+000
1.062000e+000	1.358266e+000
1.064000e+000	1.358120e+000
1.066000e+000	1.357976e+000
1.068000e+000	1.357834e+000
1.070000e+000	1.357693e+000
1.072000e+000	1.357554e+000
1.074000e+000	1.357416e+000
1.076000e+000	1.357279e+000
1.078000e+000	1.357142e+000
1.080000e+000	1.357006e+000
1.082000e+000	1.356870e+000
1.084000e+000	1.356733e+000
1.086000e+000	1.356596e+000
1.088000e+000	1.356458e+000
1.090000e+000	1.356319e+000
1.092000e+000	1.356180e+000
1.094000e+000	1.356039e+000
1.096000e+000	1.355896e+000
1.098000e+000	1.355751e+000
1.100000e+000	1.355605e+000
1.102000e+000	1.355457e+000
1.104000e+000	1.355306e+000
1.106000e+000	1.355154e+000
1.108000e+000	1.354998e+000
1.110000e+000	1.354840e+000
1.112000e+000	1.354680e+000
1.114000e+000	1.354516e+000
1.116000e+000	1.354350e+000
1.118000e+000	1.354180e+000
1.120000e+000	1.354008e+000
1.122000e+000	1.353832e+000
1.124000e+000	1.353653e+000
1.126000e+000	1.353471e+000
1.128000e+000	1.353286e+000
1.130000e+000	1.353097e+000
1.132000e+000	1.352905e+000
1.134000e+000	1.352710e+000
1.136000e+000	1.352511e+000
1.138000e+000	1.352308e+000
1.140000e+000	1.352103e+000
1.142000e+000	1.351893e+000
1.144000e+000	1.351681e+000
1.146000e+000	1.351465e+000
1.148000e+000	1.351245e+000
1.150000e+000	1.351022e+000
1.152000e+000	1.350796e+000
1.154000e+000	1.350566e+000
1.156000e+000	1.350332e+000
1.158000e+000	1.350096e+000
1.160000e+000	1.349856e+000
1.162000e+000	1.349613e+000
1.164000e+000	1.349366e+000
1.166000e+000	1.349116e+000
1.168000e+000	1.348863e+000
1.170000e+000	1.348607e+000
1.172000e+000	1.348347e+000
1.174000e+000	1.348085e+000
1.176000e+000	1.347819e+000
1.178000e+000	1.347550e+000
1.180000e+000	1.347278e+000
1.182000e+000	1.347003e+000
1.184000e+000	1.346726e+000
1.186000e+000	1.346445e+000
1.188000e+000	1.346161e+000
1.190000e+000	1.345875e+000
1.192000e+000	1.345586e+000
1.194000e+000	1.345294e+000
1.196000e+000	1.345000e+000
1.198000e+000	1.344703e+000
1.200000e+000	1.344403e+000
1.202000e+000	1.344101e+000
1.204000e+000	1.343796e+000
1.206000e+000	1.343490e+000
1.208000e+000	1.343180e+000
1.210000e+000	1.342869e+000
1.212000e+000	1.342555e+000
1.214000e+000	1.342239e+000
1.216000e+000	1.341921e+000
1.218000e+000	1.341601e+000
1.220000e+000	1.341279e+000
1.222000e+000	1.340955e+000
1.224000e+000	1.340630e+000
1.226000e+000	1.340302e+000
1.228000e+000	1.339973e+000
1.230000e+000	1.339642e+000
1.232000e+000	1.339310e+000
1.234000e+000	1.338976e+000
1.236000e+000	1.338641e+000
1.238000e+000	1.338304e+000
1.240000e+000	1.337966e+000
1.242000e+000	1.337627e+000
1.244000e+000	1.337287e+000
1.246000e+000	1.336945e+000
1.248000e+000	1.336603e+000
1.250000e+000	1.336260e+000
1.252000e+000	1.335916e+000
1.254000e+000	1.335571e+000
1.256000e+000	1.335226e+000
1.258000e+000	1.334880e+000
1.260000e+000	1.334534e+000
1.262000e+000	1.334187e+000
1.264000e+000	1.333840e+000
1.266000e+000	1.333493e+000
1.268000e+000	1.333146e+000
1.270000e+000	1.332799e+000
1.272000e+000	1.332453e+000
1.274000e+000	1.332106e+000
1.276000e+000	1.331760e+000
1.278000e+000	1.331415e+000
1.280000e+000	1.331070e+000
1.282000e+000	1.330726e+000
1.284000e+000	1.330383e+000
1.286000e+000	1.330041e+000
1.288000e+000	1.329700e+000
1.290000e+000	1.329361e+000
1.292000e+000	1.329023e+000
1.294000e+000	1.328686e+000
1.296000e+000	1.328351e+000
1.298000e+000	1.328018e+000
1.300000e+000	1.327687e+000
1.302000e+000	1.327357e+000
1.304000e+000	1.327030e+000
1.306000e+000	1.326705e+000
1.308000e+000	1.326382e+000
1.310000e+000	1.326062e+000
1.312000e+000	1.325744e+000
1.314000e+000	1.325429e+000
1.316000e+000	1.325116e+000
1.318000e+000	1.324806e+000
1.320000e+000	1.324499e+000
1.322000e+000	1.324195e+000
1.324000e+000	1.323893e+000
1.326000e+000	1.323595e+000
1.328000e+000	1.323299e+000
1.330000e+000	1.323007e+000
1.332000e+000	1.322718e+000
1.334000e+000	1.322432e+000
1.336000e+000	1.322149e+000
1.338000e+000	1.321869e+000
1.340000e+000	1.321592e+000
1.342000e+000	1.321319e+000
1.344000e+000	1.321049e+000
1.346000e+000	1.320782e+000
1.348000e+000	1.320518e+000
1.350000e+000	1.320257e+000
1.352000e+000	1.320000e+000
1.354000e+000	1.319746e+000
1.356000e+000	1.319495e+000
1.358000e+000	1.319247e+000
1.360000e+000	1.319003e+000
1.362000e+000	1.318761e+000
1.364000e+000	1.318523e+000
1.366000e+000	1.318289e+000
1.368000e+000	1.318057e+000
1.370000e+000	1.317829e+000
1.372000e+000	1.317604e+000
1.374000e+000	1.317383e+000
1.376000e+000	1.317165e+000
1.378000e+000	1.316951e+000
1.380000e+000	1.316740e+000
1.382000e+000	1.316533e+000
1.384000e+000	1.316329e+000
1.386000e+000	1.316130e+000
1.388000e+000	1.315934e+000
1.390000e+000	1.315742e+000
1.392000e+000	1.315555e+000
1.394000e+000	1.315372e+000
1.396000e+000	1.315193e+000
1.398000e+000	1.315018e+000
1.400000e+000	1.314848e+000
1.402000e+000	1.314683e+000
1.404000e+000	1.314523e+000
1.406000e+000	1.314368e+000
1.408000e+000	1.314218e+000
1.410000e+000	1.314073e+000
1.412000e+000	1.313934e+000
1.414000e+000	1.313800e+000
1.416000e+000	1.313672e+000
1.418000e+000	1.313550e+000
1.420000e+000	1.313434e+000
1.422000e+000	1.313323e+000
1.424000e+000	1.313219e+000
1.426000e+000	1.313121e+000
1.428000e+000	1.313030e+000
1.430000e+000	1.312945e+000
1.432000e+000	1.312866e+000
1.434000e+000	1.312793e+000
1.436000e+000	1.312727e+000
1.438000e+000	1.312668e+000
1.440000e+000	1.312615e+000
1.442000e+000	1.312569e+000
1.444000e+000	1.312529e+000
1.446000e+000	1.312495e+000
1.448000e+000	1.312468e+000
1.450000e+000	1.312447e+000
1.452000e+000	1.312432e+000
1.454000e+000	1.312424e+000
1.456000e+000	1.312421e+000
1.458000e+000	1.312424e+000
1.460000e+000	1.312433e+000
1.462000e+000	1.312447e+000
1.464000e+000	1.312467e+000
1.466000e+000	1.312492e+000
1.468000e+000	1.312522e+000
1.470000e+000	1.312557e+000
1.472000e+000	1.312597e+000
1.474000e+000	1.312641e+000
1.476000e+000	1.312690e+000
1.478000e+000	1.312742e+000
1.480000e+000	1.312798e+000
1.482000e+000	1.312858e+000
1.484000e+000	1.312922e+000
1.486000e+000	1.312988e+000
1.488000e+000	1.313057e+000
1.490000e+000	1.313130e+000
1.492000e+000	1.313204e+000
1.494000e+000	1.313281e+000
1.496000e+000	1.313360e+000
1.498000e+000	1.313441e+000
1.500000e+000	1.313523e+000
1.502000e+000	1.313606e+000
1.504000e+000	1.313691e+000
1.506000e+000	1.313776e+000
1.508000e+000	1.313862e+000
1.510000e+000	1.313949e+000
1.512000e+000	1.314035e+000
1.514000e+000	1.314122e+000
1.516000e+000	1.314208e+000
1.518000e+000	1.314294e+000
1.520000e+000	1.314379e+000
1.522000e+000	1.314464e+000
1.524000e+000	1.314547e+000
1.526000e+000	1.314629e+000
1.528000e+000	1.314710e+000
1.530000e+000	1.314789e+000
1.532000e+000	1.314866e+000
1.534000e+000	1.314941e+000
1.536000e+000	1.315015e+000
1.538000e+000	1.315086e+000
1.540000e+000	1.315155e+000
1.542000e+000	1.315222e+000
1.544000e+000	1.315286e+000
1.546000e+000	1.315348e+000
1.548000e+000	1.315407e+000
1.550000e+000	1.315464e+000
1.552000e+000	1.315518e+000
1.554000e+000	1.315570e+000
1.556000e+000	1.315619e+000
1.558000e+000	1.315666e+000
1.560000e+000	1.315710e+000
1.562000e+000	1.315753e+000
1.564000e+000	1.315793e+000
1.566000e+000	1.315831e+000
1.568000e+000	1.315867e+000
1.570000e+000	1.315902e+000
1.572000e+000	1.315936e+000
1.574000e+000	1.315969e+000
1.576000e+000	1.316000e+000
1.578000e+000	1.316032e+000
1.580000e+000	1.316063e+000
1.582000e+000	1.316094e+000
1.584000e+000	1.316126e+000
1.586000e+000	1.316160e+000
1.588000e+000	1.316194e+000
1.590000e+000	1.316230e+000
1.592000e+000	1.316269e+000
1.594000e+000	1.316310e+000
1.596000e+000	1.316355e+000
1.598000e+000	1.316403e+000
1.600000e+000	1.316456e+000
1.602000e+000	1.316513e+000
1.604000e+000	1.316576e+000
1.606000e+000	1.316644e+000
1.608000e+000	1.316718e+000
1.610000e+000	1.316799e+000
1.612000e+000	1.316888e+000
1.614000e+000	1.316984e+000
1.616000e+000	1.317088e+000
1.618000e+000	1.317200e+000
1.620000e+000	1.317322e+000
1.622000e+000	1.317453e+000
1.624000e+000	1.317593e+000
1.626000e+000	1.317744e+000
1.628000e+000	1.317905e+000
1.630000e+000	1.318077e+000
1.632000e+000	1.318260e+000
1.634000e+000	1.318453e+000
1.636000e+000	1.318659e+000
1.638000e+000	1.318875e+000
1.640000e+000	1.319103e+000
1.642000e+000	1.319343e+000
1.644000e+000	1.319594e+000
1.646000e+000	1.319857e+000
1.648000e+000	1.320132e+000
1.650000e+000	1.320417e+000
1.652000e+000	1.320715e+000
1.654000e+000	1.321023e+000
1.656000e+000	1.321342e+000
1.658000e+000	1.321671e+000
1.660000e+000	1.322011e+000
1.662000e+000	1.322361e+000
1.664000e+000	1.322720e+000
1.666000e+000	1.323088e+000
1.668000e+000	1.323465e+000
1.670000e+000	1.323851e+000
1.672000e+000	1.324244e+000
1.674000e+000	1.324645e+000
1.676000e+000	1.325052e+000
1.678000e+000	1.325466e+000
1.680000e+000	1.325885e+000
1.682000e+000	1.326309e+000
1.684000e+000	1.326739e+000
1.686000e+000	1.327172e+000
1.688000e+000	1.327609e+000
1.690000e+000	1.328048e+000
1.692000e+000	1.328491e+000
1.694000e+000	1.328935e+000
1.696000e+000	1.329380e+000
1.698000e+000	1.329827e+000
1.700000e+000	1.330274e+000
1.702000e+000	1.330720e+000
1.704000e+000	1.331167e+000
1.706000e+000	1.331612e+000
1.708000e+000	1.332056e+000
1.710000e+000	1.332498e+000
1.712000e+000	1.332938e+000
1.714000e+000	1.333376e+000
1.716000e+000	1.333811e+000
1.718000e+000	1.334243e+000
1.720000e+000	1.334671e+000
1.722000e+000	1.335096e+000
1.724000e+000	1.335518e+000
1.726000e+000	1.335935e+000
1.728000e+000	1.336349e+000
1.730000e+000	1.336758e+000
1.732000e+000	1.337164e+000
1.734000e+000	1.337565e+000
1.736000e+000	1.337962e+000
1.738000e+000	1.338354e+000
1.740000e+000	1.338742e+000
1.742000e+000	1.339126e+000
1.744000e+000	1.339506e+000
1.746000e+000	1.339882e+000
1.748000e+000	1.340254e+000
1.750000e+000	1.340621e+000
1.752000e+000	1.340986e+000
1.754000e+000	1.341346e+000
1.756000e+000	1.341703e+000
1.758000e+000	1.342057e+000
1.760000e+000	1.342407e+000
1.762000e+000	1.342755e+000
1.764000e+000	1.343100e+000
1.766000e+000	1.343442e+000
1.768000e+000	1.343782e+000
1.770000e+000	1.344120e+000
1.772000e+000	1.344455e+000
1.774000e+000	1.344789e+000
1.776000e+000	1.345122e+000
1.778000e+000	1.345453e+000
1.780000e+000	1.345782e+000
1.782000e+000	1.346111e+000
1.784000e+000	1.346439e+000
1.786000e+000	1.346766e+000
1.788000e+000	1.347093e+000
1.790000e+000	1.347420e+000
1.792000e+000	1.347746e+000
1.794000e+000	1.348072e+000
1.796000e+000	1.348398e+000
1.798000e+000	1.348725e+000
1.800000e+000	1.349052e+000
1.802000e+000	1.349379e+000
1.804000e+000	1.349707e+000
1.806000e+000	1.350036e+000
1.808000e+000	1.350366e+000
1.810000e+000	1.350696e+000
1.812000e+000	1.351027e+000
1.814000e+000	1.351359e+000
1.816000e+000	1.351693e+000
1.818000e+000	1.352027e+000
1.820000e+000	1.352362e+000
1.822000e+000	1.352699e+000
1.824000e+000	1.353037e+000
1.826000e+000	1.353376e+000
1.828000e+000	1.353716e+000
1.830000e+000	1.354057e+000
1.832000e+000	1.354399e+000
1.834000e+000	1.354742e+000
1.836000e+000	1.355087e+000
1.838000e+000	1.355432e+000
1.840000e+000	1.355779e+000
1.842000e+000	1.356127e+000
1.844000e+000	1.356475e+000
1.846000e+000	1.356825e+000
1.848000e+000	1.357175e+000
1.850000e+000	1.357526e+000
1.852000e+000	1.357878e+000
1.854000e+000	1.358231e+000
1.856000e+000	1.358584e+000
1.858000e+000	1.358938e+000
1.860000e+000	1.359293e+000
1.862000e+000	1.359648e+000
1.864000e+000	1.360004e+000
1.866000e+000	1.360361e+000
1.868000e+000	1.360718e+000
1.870000e+000	1.361075e+000
1.872000e+000	1.361433e+000
1.874000e+000	1.361792e+000
1.876000e+000	1.362151e+000
1.878000e+000	1.362510e+000
1.880000e+000	1.362871e+000
1.882000e+000	1.363232e+000
1.884000e+000	1.363593e+000
1.886000e+000	1.363956e+000
1.888000e+000	1.364319e+000
1.890000e+000	1.364683e+000
1.892000e+000	1.365048e+000
1.894000e+000	1.365415e+000
1.896000e+000	1.365782e+000
1.898000e+000	1.366151e+000
1.900000e+000	1.366522e+000
1.902000e+000	1.366895e+000
1.904000e+000	1.367269e+000
1.906000e+000	1.367646e+000
1.908000e+000	1.368025e+000
1.910000e+000	1.368406e+000
1.912000e+000	1.368790e+000
1.914000e+000	1.369177e+000
1.916000e+000	1.369568e+000
1.918000e+000	1.369962e+000
1.920000e+000	1.370359e+000
1.922000e+000	1.370761e+000
1.924000e+000	1.371166e+000
1.926000e+000	1.371576e+000
1.928000e+000	1.371991e+000
1.930000e+000	1.372411e+000
1.932000e+000	1.372835e+000
1.934000e+000	1.373266e+000
1.936000e+000	1.373701e+000
1.938000e+000	1.374143e+000
1.940000e+000	1.374591e+000
1.942000e+000	1.375045e+000
1.944000e+000	1.375506e+000
1.946000e+000	1.375974e+000
1.948000e+000	1.376448e+000
1.950000e+000	1.376930e+000
1.952000e+000	1.377419e+000
1.954000e+000	1.377915e+000
1.956000e+000	1.378419e+000
1.958000e+000	1.378931e+000
1.960000e+000	1.379450e+000
1.962000e+000	1.379977e+000
1.964000e+000	1.380512e+000
1.966000e+000	1.381055e+000
1.968000e+000	1.381606e+000
1.970000e+000	1.382165e+000
1.972000e+000	1.382732e+000
1.974000e+000	1.383307e+000
1.976000e+000	1.383890e+000
1.978000e+000	1.384481e+000
1.980000e+000	1.385079e+000
1.982000e+000	1.385686e+000
